EVENT_ID,SOURCE,PROJECT,STATION,SAMPLE_DATE,SAMPLE_TIME,DEPTH,LAYER,SAMPLE_TYPE,SAMPLE_ID,PARAMETER,QUALIFIER,VALUE,UNIT,METHOD,LAB,PROBLEM,DETAILS,TOTAL_DEPTH,UPPER_PYCNOCLINE,LOWER_PYCNOCLINE,LAT,LONG
68722,MDDNR,TRIB,CB5.1W,10/4/2001,8:25,0.5,S,ISM,M1,SALINITY,,16.97,PPT,F02,,,,9.5,,,38.32522,-76.37574
68722,MDDNR,TRIB,CB5.1W,10/4/2001,8:25,3,AP,ISM,M1,SALINITY,,17.04,PPT,F02,,,,9.5,,,38.32522,-76.37574
68722,MDDNR,TRIB,CB5.1W,10/4/2001,8:25,6,BP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9.5,,,38.32522,-76.37574
68722,MDDNR,TRIB,CB5.1W,10/4/2001,8:25,8,B,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9.5,,,38.32522,-76.37574
68723,MDDNR,TRIB,CB5.1W,10/22/2001,8:15,0.5,S,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9,,,38.32522,-76.37574
68723,MDDNR,TRIB,CB5.1W,10/22/2001,8:15,3,AP,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9,,,38.32522,-76.37574
68723,MDDNR,TRIB,CB5.1W,10/22/2001,8:15,6,BP,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9,,,38.32522,-76.37574
68723,MDDNR,TRIB,CB5.1W,10/22/2001,8:15,8,B,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9,,,38.32522,-76.37574
67740,MDDNR,TRIB,CB5.1W,11/6/2001,9:23,0.5,S,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
67740,MDDNR,TRIB,CB5.1W,11/6/2001,9:23,3,AP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
67740,MDDNR,TRIB,CB5.1W,11/6/2001,9:23,6,BP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
67740,MDDNR,TRIB,CB5.1W,11/6/2001,9:23,8,B,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
67640,MDDNR,TRIB,CB5.1W,12/6/2001,8:45,0.5,S,ISM,M1,SALINITY,,18.83,PPT,F02,,,,9,,,38.32522,-76.37574
67640,MDDNR,TRIB,CB5.1W,12/6/2001,8:45,3,AP,ISM,M1,SALINITY,,18.9,PPT,F02,,,,9,,,38.32522,-76.37574
67640,MDDNR,TRIB,CB5.1W,12/6/2001,8:45,6,BP,ISM,M1,SALINITY,,18.9,PPT,F02,,,,9,,,38.32522,-76.37574
67640,MDDNR,TRIB,CB5.1W,12/6/2001,8:45,8,B,ISM,M1,SALINITY,,19.17,PPT,F02,,,,9,,,38.32522,-76.37574
69291,MDDNR,TRIB,CB5.1W,1/17/2002,9:20,0.5,S,ISM,M1,SALINITY,,19.17,PPT,F02,,,,9.5,,,38.32522,-76.37574
69291,MDDNR,TRIB,CB5.1W,1/17/2002,9:20,3,AP,ISM,M1,SALINITY,,19.17,PPT,F02,,,,9.5,,,38.32522,-76.37574
69291,MDDNR,TRIB,CB5.1W,1/17/2002,9:20,6,BP,ISM,M1,SALINITY,,19.17,PPT,F02,,,,9.5,,,38.32522,-76.37574
69291,MDDNR,TRIB,CB5.1W,1/17/2002,9:20,8,B,ISM,M1,SALINITY,,19.87,PPT,F02,,,,9.5,,,38.32522,-76.37574
69389,MDDNR,TRIB,CB5.1W,2/12/2002,8:15,0.5,S,ISM,M1,SALINITY,,19.38,PPT,F02,,,,9,,,38.32522,-76.37574
69389,MDDNR,TRIB,CB5.1W,2/12/2002,8:15,3,AP,ISM,M1,SALINITY,,19.45,PPT,F02,,,,9,,,38.32522,-76.37574
69389,MDDNR,TRIB,CB5.1W,2/12/2002,8:15,6,BP,ISM,M1,SALINITY,,19.45,PPT,F02,,,,9,,,38.32522,-76.37574
69389,MDDNR,TRIB,CB5.1W,2/12/2002,8:15,8,B,ISM,M1,SALINITY,,19.45,PPT,F02,,,,9,,,38.32522,-76.37574
73018,MDDNR,TRIB,CB5.1W,3/4/2002,9:34,0.5,S,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9.5,,,38.32522,-76.37574
73018,MDDNR,TRIB,CB5.1W,3/4/2002,9:34,3,AP,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9.5,,,38.32522,-76.37574
73018,MDDNR,TRIB,CB5.1W,3/4/2002,9:34,6,BP,ISM,M1,SALINITY,,18.9,PPT,F02,,,,9.5,,,38.32522,-76.37574
73018,MDDNR,TRIB,CB5.1W,3/4/2002,9:34,8,B,ISM,M1,SALINITY,,18.9,PPT,F02,,,,9.5,,,38.32522,-76.37574
73019,MDDNR,TRIB,CB5.1W,3/18/2002,10:22,0.5,S,ISM,M1,SALINITY,,17.11,PPT,F02,,,,9,,,38.32522,-76.37574
73019,MDDNR,TRIB,CB5.1W,3/18/2002,10:22,3,AP,ISM,M1,SALINITY,,17.25,PPT,F02,,,,9,,,38.32522,-76.37574
73019,MDDNR,TRIB,CB5.1W,3/18/2002,10:22,6,BP,ISM,M1,SALINITY,,17.31,PPT,F02,,,,9,,,38.32522,-76.37574
73019,MDDNR,TRIB,CB5.1W,3/18/2002,10:22,8,B,ISM,M1,SALINITY,,17.52,PPT,F02,,,,9,,,38.32522,-76.37574
73153,MDDNR,TRIB,CB5.1W,4/1/2002,9:45,0.5,S,ISM,M1,SALINITY,,16.49,PPT,F02,,,,9.5,,,38.32522,-76.37574
73153,MDDNR,TRIB,CB5.1W,4/1/2002,9:45,3,AP,ISM,M1,SALINITY,,16.49,PPT,F02,,,,9.5,,,38.32522,-76.37574
73153,MDDNR,TRIB,CB5.1W,4/1/2002,9:45,6,BP,ISM,M1,SALINITY,,17.31,PPT,F02,,,,9.5,,,38.32522,-76.37574
73153,MDDNR,TRIB,CB5.1W,4/1/2002,9:45,8,B,ISM,M1,SALINITY,,17.38,PPT,F02,,,,9.5,,,38.32522,-76.37574
73154,MDDNR,TRIB,CB5.1W,4/15/2002,9:47,0.5,S,ISM,M1,SALINITY,,14.66,PPT,F02,,,,9,,,38.32522,-76.37574
73154,MDDNR,TRIB,CB5.1W,4/15/2002,9:47,3,AP,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
73154,MDDNR,TRIB,CB5.1W,4/15/2002,9:47,6,BP,ISM,M1,SALINITY,,16.43,PPT,F02,,,,9,,,38.32522,-76.37574
73154,MDDNR,TRIB,CB5.1W,4/15/2002,9:47,8,B,ISM,M1,SALINITY,,17.11,PPT,F02,,,,9,,,38.32522,-76.37574
73288,MDDNR,TRIB,CB5.1W,5/13/2002,8:43,0.5,S,ISM,M1,SALINITY,,14.93,PPT,F02,,,,9,,,38.32522,-76.37574
73288,MDDNR,TRIB,CB5.1W,5/13/2002,8:43,1,M,ISM,M1,SALINITY,,14.93,PPT,F02,,,,9,,,38.32522,-76.37574
73288,MDDNR,TRIB,CB5.1W,5/13/2002,8:43,2,M,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
73288,MDDNR,TRIB,CB5.1W,5/13/2002,8:43,3,AP,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
73288,MDDNR,TRIB,CB5.1W,5/13/2002,8:43,6,BP,ISM,M1,SALINITY,,15.2,PPT,F02,,,,9,,,38.32522,-76.37574
73288,MDDNR,TRIB,CB5.1W,5/13/2002,8:43,8,B,ISM,M1,SALINITY,,16.84,PPT,F02,,,,9,,,38.32522,-76.37574
73289,MDDNR,TRIB,CB5.1W,5/28/2002,8:39,0.5,S,ISM,M1,SALINITY,,13.53,PPT,F02,,,,10,,,38.32522,-76.37574
73289,MDDNR,TRIB,CB5.1W,5/28/2002,8:39,3,AP,ISM,M1,SALINITY,,14.33,PPT,F02,,,,10,,,38.32522,-76.37574
73289,MDDNR,TRIB,CB5.1W,5/28/2002,8:39,6,BP,ISM,M1,SALINITY,,15.2,PPT,F02,,,,10,,,38.32522,-76.37574
73289,MDDNR,TRIB,CB5.1W,5/28/2002,8:39,9,B,ISM,M1,SALINITY,,16.22,PPT,F02,,,,10,,,38.32522,-76.37574
74383,MDDNR,TRIB,CB5.1W,6/10/2002,9:04,0.5,S,ISM,M1,SALINITY,,13.53,PPT,F02,,,,9.5,,,38.32522,-76.37574
74383,MDDNR,TRIB,CB5.1W,6/10/2002,9:04,2,M,ISM,M1,SALINITY,,13.73,PPT,F02,,,,9.5,,,38.32522,-76.37574
74383,MDDNR,TRIB,CB5.1W,6/10/2002,9:04,3,AP,ISM,M1,SALINITY,,13.79,PPT,F02,,,,9.5,,,38.32522,-76.37574
74383,MDDNR,TRIB,CB5.1W,6/10/2002,9:04,6,BP,ISM,M1,SALINITY,,13.86,PPT,F02,,,,9.5,,,38.32522,-76.37574
74383,MDDNR,TRIB,CB5.1W,6/10/2002,9:04,8,B,ISM,M1,SALINITY,,14.13,PPT,F02,,,,9.5,,,38.32522,-76.37574
74384,MDDNR,TRIB,CB5.1W,6/24/2002,8:25,0.5,S,ISM,M1,SALINITY,,12.53,PPT,F02,,,,9,,,38.32522,-76.37574
74384,MDDNR,TRIB,CB5.1W,6/24/2002,8:25,3,AP,ISM,M1,SALINITY,,12.53,PPT,F02,,,,9,,,38.32522,-76.37574
74384,MDDNR,TRIB,CB5.1W,6/24/2002,8:25,6,BP,ISM,M1,SALINITY,,13.79,PPT,F02,,,,9,,,38.32522,-76.37574
74384,MDDNR,TRIB,CB5.1W,6/24/2002,8:25,8,B,ISM,M1,SALINITY,,15,PPT,F02,,,,9,,,38.32522,-76.37574
74517,MDDNR,TRIB,CB5.1W,7/9/2002,8:48,0.5,S,ISM,M1,SALINITY,,12.73,PPT,F02,,,,9,,,38.32522,-76.37574
74517,MDDNR,TRIB,CB5.1W,7/9/2002,8:48,3,AP,ISM,M1,SALINITY,,12.73,PPT,F02,,,,9,,,38.32522,-76.37574
74517,MDDNR,TRIB,CB5.1W,7/9/2002,8:48,6,BP,ISM,M1,SALINITY,,13.86,PPT,F02,,,,9,,,38.32522,-76.37574
74517,MDDNR,TRIB,CB5.1W,7/9/2002,8:48,8,B,ISM,M1,SALINITY,,17.86,PPT,F02,,,,9,,,38.32522,-76.37574
74518,MDDNR,TRIB,CB5.1W,7/25/2002,9:36,0.5,S,ISM,M1,SALINITY,,15.41,PPT,F02,,,,9,,,38.32522,-76.37574
74518,MDDNR,TRIB,CB5.1W,7/25/2002,9:36,3,AP,ISM,M1,SALINITY,,15.41,PPT,F02,,,,9,,,38.32522,-76.37574
74518,MDDNR,TRIB,CB5.1W,7/25/2002,9:36,6,BP,ISM,M1,SALINITY,,15.34,PPT,F02,,,,9,,,38.32522,-76.37574
74518,MDDNR,TRIB,CB5.1W,7/25/2002,9:36,8,B,ISM,M1,SALINITY,,15.41,PPT,F02,,,,9,,,38.32522,-76.37574
74247,MDDNR,TRIB,CB5.1W,8/8/2002,8:17,0.5,S,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
74247,MDDNR,TRIB,CB5.1W,8/8/2002,8:17,3,AP,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
74247,MDDNR,TRIB,CB5.1W,8/8/2002,8:17,6,BP,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
74247,MDDNR,TRIB,CB5.1W,8/8/2002,8:17,8,B,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
74248,MDDNR,TRIB,CB5.1W,8/22/2002,8:07,0.5,S,ISM,M1,SALINITY,,17.04,PPT,F02,,,,9,,,38.32522,-76.37574
74248,MDDNR,TRIB,CB5.1W,8/22/2002,8:07,3,AP,ISM,M1,SALINITY,,17.11,PPT,F02,,,,9,,,38.32522,-76.37574
74248,MDDNR,TRIB,CB5.1W,8/22/2002,8:07,6,BP,ISM,M1,SALINITY,,17.11,PPT,F02,,,,9,,,38.32522,-76.37574
74248,MDDNR,TRIB,CB5.1W,8/22/2002,8:07,8,B,ISM,M1,SALINITY,,17.38,PPT,F02,,,,9,,,38.32522,-76.37574
87425,MDDNR,TRIB,CB5.1W,9/9/2002,9:11,0.5,S,ISM,M1,SALINITY,,16.56,PPT,F02,,,,9,,,38.32522,-76.37574
87425,MDDNR,TRIB,CB5.1W,9/9/2002,9:11,3,AP,ISM,M1,SALINITY,,16.49,PPT,F02,,,,9,,,38.32522,-76.37574
87425,MDDNR,TRIB,CB5.1W,9/9/2002,9:11,6,BP,ISM,M1,SALINITY,,16.56,PPT,F02,,,,9,,,38.32522,-76.37574
87425,MDDNR,TRIB,CB5.1W,9/9/2002,9:11,8,B,ISM,M1,SALINITY,,17.04,PPT,F02,,,,9,,,38.32522,-76.37574
87426,MDDNR,TRIB,CB5.1W,9/23/2002,9:07,0.5,S,ISM,M1,SALINITY,,19.11,PPT,F02,,,,9,,,38.32522,-76.37574
87426,MDDNR,TRIB,CB5.1W,9/23/2002,9:07,3,AP,ISM,M1,SALINITY,,19.11,PPT,F02,,,,9,,,38.32522,-76.37574
87426,MDDNR,TRIB,CB5.1W,9/23/2002,9:07,6,BP,ISM,M1,SALINITY,,19.11,PPT,F02,,,,9,,,38.32522,-76.37574
87426,MDDNR,TRIB,CB5.1W,9/23/2002,9:07,8,B,ISM,M1,SALINITY,,19.11,PPT,F02,,,,9,,,38.32522,-76.37574
87561,MDDNR,TRIB,CB5.1W,10/8/2002,8:49,0.5,S,ISM,M1,SALINITY,,19.45,PPT,F02,,,,9,,,38.32522,-76.37574
87561,MDDNR,TRIB,CB5.1W,10/8/2002,8:49,3,AP,ISM,M1,SALINITY,,19.45,PPT,F02,,,,9,,,38.32522,-76.37574
87561,MDDNR,TRIB,CB5.1W,10/8/2002,8:49,6,BP,ISM,M1,SALINITY,,19.52,PPT,F02,,,,9,,,38.32522,-76.37574
87561,MDDNR,TRIB,CB5.1W,10/8/2002,8:49,8,B,ISM,M1,SALINITY,,19.52,PPT,F02,,,,9,,,38.32522,-76.37574
87562,MDDNR,TRIB,CB5.1W,10/24/2002,9:20,0.5,S,ISM,M1,SALINITY,,18.83,PPT,F02,,,,9,,,38.32522,-76.37574
87562,MDDNR,TRIB,CB5.1W,10/24/2002,9:20,3,AP,ISM,M1,SALINITY,,18.83,PPT,F02,,,,9,,,38.32522,-76.37574
87562,MDDNR,TRIB,CB5.1W,10/24/2002,9:20,6,BP,ISM,M1,SALINITY,,18.83,PPT,F02,,,,9,,,38.32522,-76.37574
87562,MDDNR,TRIB,CB5.1W,10/24/2002,9:20,8,B,ISM,M1,SALINITY,,18.83,PPT,F02,,,,9,,,38.32522,-76.37574
87695,MDDNR,TRIB,CB5.1W,11/7/2002,8:47,0.5,S,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
87695,MDDNR,TRIB,CB5.1W,11/7/2002,8:47,3,AP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
87695,MDDNR,TRIB,CB5.1W,11/7/2002,8:47,6,BP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
87695,MDDNR,TRIB,CB5.1W,11/7/2002,8:47,8,B,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
87802,MDDNR,TRIB,CB5.1W,12/9/2002,9:54,0.5,S,ISM,M1,SALINITY,,15.95,PPT,F02,,,,9,,,38.32522,-76.37574
87802,MDDNR,TRIB,CB5.1W,12/9/2002,9:54,3,AP,ISM,M1,SALINITY,,15.88,PPT,F02,,,,9,,,38.32522,-76.37574
87802,MDDNR,TRIB,CB5.1W,12/9/2002,9:54,6,BP,ISM,M1,SALINITY,,16.22,PPT,F02,,,,9,,,38.32522,-76.37574
87802,MDDNR,TRIB,CB5.1W,12/9/2002,9:54,8,B,ISM,M1,SALINITY,,16.36,PPT,F02,,,,9,,,38.32522,-76.37574
113250,MDDNR,TRIB,CB5.1W,1/6/2003,8:45,0.5,S,ISM,M1,SALINITY,,12.79,PPT,F02,,,,9.5,,,38.32522,-76.37574
113250,MDDNR,TRIB,CB5.1W,1/6/2003,8:45,3,AP,ISM,M1,SALINITY,,13.73,PPT,F02,,,,9.5,,,38.32522,-76.37574
113250,MDDNR,TRIB,CB5.1W,1/6/2003,8:45,6,BP,ISM,M1,SALINITY,,14.26,PPT,F02,,,,9.5,,,38.32522,-76.37574
113250,MDDNR,TRIB,CB5.1W,1/6/2003,8:45,8,B,ISM,M1,SALINITY,,14.4,PPT,F02,,,,9.5,,,38.32522,-76.37574
113331,MDDNR,TRIB,CB5.1W,2/6/2003,8:39,0.5,S,ISM,M1,SALINITY,,14.33,PPT,F02,,,,9.5,,,38.32522,-76.37574
113331,MDDNR,TRIB,CB5.1W,2/6/2003,8:39,3,AP,ISM,M1,SALINITY,,14.33,PPT,F02,,,,9.5,,,38.32522,-76.37574
113331,MDDNR,TRIB,CB5.1W,2/6/2003,8:39,6,BP,ISM,M1,SALINITY,,14.4,PPT,F02,,,,9.5,,,38.32522,-76.37574
113331,MDDNR,TRIB,CB5.1W,2/6/2003,8:39,8,B,ISM,M1,SALINITY,,14.46,PPT,F02,,,,9.5,,,38.32522,-76.37574
116770,MDDNR,TRIB,CB5.1W,3/6/2003,9:45,0.5,S,ISM,M1,SALINITY,,12.99,PPT,F02,,,,9,,,38.32522,-76.37574
116770,MDDNR,TRIB,CB5.1W,3/6/2003,9:45,3,AP,ISM,M1,SALINITY,,13.73,PPT,F02,,,,9,,,38.32522,-76.37574
116770,MDDNR,TRIB,CB5.1W,3/6/2003,9:45,6,BP,ISM,M1,SALINITY,,14.19,PPT,F02,,,,9,,,38.32522,-76.37574
116770,MDDNR,TRIB,CB5.1W,3/6/2003,9:45,8,B,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
116771,MDDNR,TRIB,CB5.1W,3/20/2003,9:18,0.5,S,ISM,M1,SALINITY,,12.59,PPT,F02,,,,9.5,,,38.32522,-76.37574
116771,MDDNR,TRIB,CB5.1W,3/20/2003,9:18,2,M,ISM,M1,SALINITY,,12.59,PPT,F02,,,,9.5,,,38.32522,-76.37574
116771,MDDNR,TRIB,CB5.1W,3/20/2003,9:18,3,AP,ISM,M1,SALINITY,,12.66,PPT,F02,,,,9.5,,,38.32522,-76.37574
116771,MDDNR,TRIB,CB5.1W,3/20/2003,9:18,6,BP,ISM,M1,SALINITY,,12.66,PPT,F02,,,,9.5,,,38.32522,-76.37574
116771,MDDNR,TRIB,CB5.1W,3/20/2003,9:18,8,B,ISM,M1,SALINITY,,12.79,PPT,F02,,,,9.5,,,38.32522,-76.37574
114345,MDDNR,TRIB,CB5.1W,4/30/2003,8:10,0.5,S,ISM,M1,SALINITY,,8.69,PPT,F02,,,,9,,,38.32522,-76.37574
114345,MDDNR,TRIB,CB5.1W,4/30/2003,8:10,3,AP,ISM,M1,SALINITY,,8.89,PPT,F02,,,,9,,,38.32522,-76.37574
114345,MDDNR,TRIB,CB5.1W,4/30/2003,8:10,6,BP,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9,,,38.32522,-76.37574
114345,MDDNR,TRIB,CB5.1W,4/30/2003,8:10,8,B,ISM,M1,SALINITY,,11.47,PPT,F02,,,,9,,,38.32522,-76.37574
116341,MDDNR,TRIB,CB5.1W,5/15/2003,8:24,0.5,S,ISM,M1,SALINITY,,10.5,PPT,F02,,,,9,,,38.32522,-76.37574
116341,MDDNR,TRIB,CB5.1W,5/15/2003,8:24,3,AP,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9,,,38.32522,-76.37574
116341,MDDNR,TRIB,CB5.1W,5/15/2003,8:24,6,BP,ISM,M1,SALINITY,,12.26,PPT,F02,,,,9,,,38.32522,-76.37574
116341,MDDNR,TRIB,CB5.1W,5/15/2003,8:24,8,B,ISM,M1,SALINITY,,13.39,PPT,F02,,,,9,,,38.32522,-76.37574
116342,MDDNR,TRIB,CB5.1W,5/29/2003,8:17,0.5,S,ISM,M1,SALINITY,,9.59,PPT,F02,,,,9.5,,,38.32522,-76.37574
116342,MDDNR,TRIB,CB5.1W,5/29/2003,8:17,3,AP,ISM,M1,SALINITY,,9.91,PPT,F02,,,,9.5,,,38.32522,-76.37574
116342,MDDNR,TRIB,CB5.1W,5/29/2003,8:17,6,BP,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9.5,,,38.32522,-76.37574
116342,MDDNR,TRIB,CB5.1W,5/29/2003,8:17,8,B,ISM,M1,SALINITY,,11.93,PPT,F02,,,,9.5,,,38.32522,-76.37574
116488,MDDNR,TRIB,CB5.1W,6/12/2003,8:33,0.5,S,ISM,M1,SALINITY,,10.3,PPT,F02,,,,9,,,38.32522,-76.37574
116488,MDDNR,TRIB,CB5.1W,6/12/2003,8:33,3,AP,ISM,M1,SALINITY,,10.76,PPT,F02,,,,9,,,38.32522,-76.37574
116488,MDDNR,TRIB,CB5.1W,6/12/2003,8:33,6,BP,ISM,M1,SALINITY,,11.08,PPT,F02,,,,9,,,38.32522,-76.37574
116488,MDDNR,TRIB,CB5.1W,6/12/2003,8:33,8,B,ISM,M1,SALINITY,,11.93,PPT,F02,,,,9,,,38.32522,-76.37574
116489,MDDNR,TRIB,CB5.1W,6/26/2003,8:10,0.5,S,ISM,M1,SALINITY,,6.87,PPT,F02,,,,9.5,,,38.32522,-76.37574
116489,MDDNR,TRIB,CB5.1W,6/26/2003,8:10,3,AP,ISM,M1,SALINITY,,6.99,PPT,F02,,,,9.5,,,38.32522,-76.37574
116489,MDDNR,TRIB,CB5.1W,6/26/2003,8:10,6,BP,ISM,M1,SALINITY,,7.93,PPT,F02,,,,9.5,,,38.32522,-76.37574
116489,MDDNR,TRIB,CB5.1W,6/26/2003,8:10,8,B,ISM,M1,SALINITY,,11.8,PPT,F02,,,,9.5,,,38.32522,-76.37574
117313,MDDNR,TRIB,CB5.1W,7/14/2003,9:14,0.5,S,ISM,M1,SALINITY,,9.98,PPT,F02,,,,9,,,38.32522,-76.37574
117313,MDDNR,TRIB,CB5.1W,7/14/2003,9:14,3,AP,ISM,M1,SALINITY,,10.04,PPT,F02,,,,9,,,38.32522,-76.37574
117313,MDDNR,TRIB,CB5.1W,7/14/2003,9:14,6,BP,ISM,M1,SALINITY,,11.61,PPT,F02,,,,9,,,38.32522,-76.37574
117313,MDDNR,TRIB,CB5.1W,7/14/2003,9:14,8,B,ISM,M1,SALINITY,,12.33,PPT,F02,,,,9,,,38.32522,-76.37574
117314,MDDNR,TRIB,CB5.1W,7/28/2003,9:13,0.5,S,ISM,M1,SALINITY,,10.82,PPT,F02,,,,9,,,38.32522,-76.37574
117314,MDDNR,TRIB,CB5.1W,7/28/2003,9:13,1,M,ISM,M1,SALINITY,,10.82,PPT,F02,,,,9,,,38.32522,-76.37574
117314,MDDNR,TRIB,CB5.1W,7/28/2003,9:13,2,M,ISM,M1,SALINITY,,10.82,PPT,F02,,,,9,,,38.32522,-76.37574
117314,MDDNR,TRIB,CB5.1W,7/28/2003,9:13,3,AP,ISM,M1,SALINITY,,10.82,PPT,F02,,,,9,,,38.32522,-76.37574
117314,MDDNR,TRIB,CB5.1W,7/28/2003,9:13,6,BP,ISM,M1,SALINITY,,10.95,PPT,F02,,,,9,,,38.32522,-76.37574
117314,MDDNR,TRIB,CB5.1W,7/28/2003,9:13,8,B,ISM,M1,SALINITY,,11.21,PPT,F02,,,,9,,,38.32522,-76.37574
117460,MDDNR,TRIB,CB5.1W,8/12/2003,8:52,0.5,S,ISM,M1,SALINITY,,10.89,PPT,F02,,,,9,,,38.32522,-76.37574
117460,MDDNR,TRIB,CB5.1W,8/12/2003,8:52,3,AP,ISM,M1,SALINITY,,10.95,PPT,F02,,,,9,,,38.32522,-76.37574
117460,MDDNR,TRIB,CB5.1W,8/12/2003,8:52,6,BP,ISM,M1,SALINITY,,11.02,PPT,F02,,,,9,,,38.32522,-76.37574
117460,MDDNR,TRIB,CB5.1W,8/12/2003,8:52,8,B,ISM,M1,SALINITY,,11.15,PPT,F02,,,,9,,,38.32522,-76.37574
117461,MDDNR,TRIB,CB5.1W,8/28/2003,9:47,0.5,S,ISM,M1,SALINITY,,8.95,PPT,F02,,,,9,,,38.32522,-76.37574
117461,MDDNR,TRIB,CB5.1W,8/28/2003,9:47,1,M,ISM,M1,SALINITY,,9.01,PPT,F02,,,,9,,,38.32522,-76.37574
117461,MDDNR,TRIB,CB5.1W,8/28/2003,9:47,2,M,ISM,M1,SALINITY,,9.01,PPT,F02,,,,9,,,38.32522,-76.37574
117461,MDDNR,TRIB,CB5.1W,8/28/2003,9:47,3,AP,ISM,M1,SALINITY,,9.08,PPT,F02,,,,9,,,38.32522,-76.37574
117461,MDDNR,TRIB,CB5.1W,8/28/2003,9:47,6,BP,ISM,M1,SALINITY,,9.53,PPT,F02,,,,9,,,38.32522,-76.37574
117461,MDDNR,TRIB,CB5.1W,8/28/2003,9:47,8,B,ISM,M1,SALINITY,,11.28,PPT,F02,,,,9,,,38.32522,-76.37574
125894,MDDNR,TRIB,CB5.1W,9/11/2003,8:52,0.5,S,ISM,M1,SALINITY,,10.17,PPT,F02,,,,9,,,38.32522,-76.37574
125894,MDDNR,TRIB,CB5.1W,9/11/2003,8:52,2,M,ISM,M1,SALINITY,,10.11,PPT,F02,,,,9,,,38.32522,-76.37574
125894,MDDNR,TRIB,CB5.1W,9/11/2003,8:52,3,AP,ISM,M1,SALINITY,,10.11,PPT,F02,,,,9,,,38.32522,-76.37574
125894,MDDNR,TRIB,CB5.1W,9/11/2003,8:52,6,BP,ISM,M1,SALINITY,,10.24,PPT,F02,,,,9,,,38.32522,-76.37574
125894,MDDNR,TRIB,CB5.1W,9/11/2003,8:52,8,B,ISM,M1,SALINITY,,10.37,PPT,F02,,,,9,,,38.32522,-76.37574
125895,MDDNR,TRIB,CB5.1W,9/25/2003,8:20,0.5,S,ISM,M1,SALINITY,,12,PPT,F02,,,,9.5,,,38.32522,-76.37574
125895,MDDNR,TRIB,CB5.1W,9/25/2003,8:20,3,AP,ISM,M1,SALINITY,,12.07,PPT,F02,,,,9.5,,,38.32522,-76.37574
125895,MDDNR,TRIB,CB5.1W,9/25/2003,8:20,6,BP,ISM,M1,SALINITY,,12.53,PPT,F02,,,,9.5,,,38.32522,-76.37574
125895,MDDNR,TRIB,CB5.1W,9/25/2003,8:20,8,B,ISM,M1,SALINITY,,13.06,PPT,F02,,,,9.5,,,38.32522,-76.37574
125049,MDDNR,TRIB,CB5.1W,10/14/2003,9:33,0.5,S,ISM,M1,SALINITY,,10.3,PPT,F02,,,,9,,,38.32522,-76.37574
125049,MDDNR,TRIB,CB5.1W,10/14/2003,9:33,3,AP,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9,,,38.32522,-76.37574
125049,MDDNR,TRIB,CB5.1W,10/14/2003,9:33,6,BP,ISM,M1,SALINITY,,11.41,PPT,F02,,,,9,,,38.32522,-76.37574
125049,MDDNR,TRIB,CB5.1W,10/14/2003,9:33,8,B,ISM,M1,SALINITY,,11.67,PPT,F02,,,,9,,,38.32522,-76.37574
125050,MDDNR,TRIB,CB5.1W,10/29/2003,9:56,0.5,S,ISM,M1,SALINITY,,12.59,PPT,F02,,,,9,,,38.32522,-76.37574
125050,MDDNR,TRIB,CB5.1W,10/29/2003,9:56,3,AP,ISM,M1,SALINITY,,12.59,PPT,F02,,,,9,,,38.32522,-76.37574
